gene,p_val,avg_log2FC,padj
ZDHHC11,0.763733742940717,0.0846411791856902,0.92130136368576
SRD5A1,0.546615807282464,0.08468335567193,0.819039265233955
MEF2C,0.337579293954906,0.0847140863758508,0.680869517186355
AC108449.2,0.879640317163805,0.084793929217169,0.968551556047048
NFYC,0.286273577019728,0.0847946201804205,0.634155679474119
THAP8,0.725360714266967,0.0847960612424681,0.905594239871582
PPP1R10,0.566646384863078,0.0848264505909118,0.82930939490204
CATSPER2,0.368097916930531,0.0848801869684751,0.700662592355715
CCDC82,0.375690484741761,0.0848883766493952,0.705653536717256
CLGN,0.696911027346699,0.084907305978891,0.895218638981279
HGFAC,0.757966593003486,0.0849756112014092,0.918431344498548
RAP1A,0.253538100639689,0.0850088659165402,0.602060848075997
FANCD2,0.877896246490845,0.0850368875691016,0.968008022226893
WASF2,0.55003577881383,0.0850829077990194,0.820881549033025
USF2,0.552292058165155,0.0850842304592728,0.822138732652838
CTNNBL1,0.479207080216558,0.0850853850427939,0.778841752522719
CDCA4,1,0.0851033597679456,1
CASC1,0.548147653677019,0.0851236143695618,0.819577137070206
MORN1,0.669080002284101,0.0851365434329413,0.881269519467625
WDR1,0.671033822774618,0.0851413541030504,0.881990356385446
SEC22A,0.502935835061363,0.0851724215226822,0.794924609819713
RNF217,0.42494135564731,0.0852438318819516,0.7408923467415
SMARCC2,0.551172287021777,0.0852666547676698,0.821265044397895
FAM228A,0.618864072759545,0.0852798526755322,0.85499270216331
OR7D2,1,0.0852957500459162,NA
CNBD2,0.776773625686781,0.0853104003490671,0.927104341976537
DGKI,0.180784275433908,0.0853125980795807,0.519750792968153
LYSMD2,0.6240340023404,0.0853276567059365,0.857904835129505
NUCB2,0.332927122810173,0.0853685490717852,0.676813233402687
LDLRAD3,0.784092519256472,0.085410832724705,0.929426899240756
RASSF7,0.819190728171647,0.0854396671743662,0.944685981138308
UBN2,0.21870676983574,0.0854563419218706,0.566203332952665
ZMAT1,0.538691711951386,0.0854834479262892,0.814689758926479
DENND1B,0.362945843470941,0.0856113990920896,0.697567419665565
AF106564.1,0.729893563099083,0.0857079210920713,0.907587125841529
SUPT20H,0.458946609069779,0.0857733346413096,0.76475261367031
TNFSF13B,0.718147602133204,0.085839400895091,0.903692948899686
KCNC1,0.308790919673579,0.0858811173285735,0.654583510263056
HECA,0.486962029371795,0.0858932787250266,0.783414196421981
Z94721.1,0.586263777322121,0.0858957232933077,0.838991000248819
UBAC2-AS1,0.94930602507755,0.0859113140940004,0.996289641727365
TACC1,0.254415032663988,0.0859143770356257,0.602662346453918
CAMK2G,0.424893014940132,0.0859675595432965,0.7408923467415
CCDC93,0.365780929918262,0.0860408203660291,0.699283644612771
HECW2,0.226217355763157,0.0860613980701189,0.574316195462862
ELOA,0.519797194419531,0.0861251304798662,0.804964756210707
BTBD9,0.240484663090011,0.0861759249599202,0.590247053202722
MED25,0.568881528104404,0.0861801990931965,0.830956025615187
TDRP,0.346966860336611,0.086260471812943,0.687253205703598
FAM111A-DT,1,0.086337150979829,NA
AC022306.3,1,0.0864334835480507,1
CD82,0.778864128505889,0.0864902097456298,0.927229422659546
AC008780.1,0.800026446013538,0.0865094346544375,0.936778498039041
CYTH3,0.384220715093612,0.0866101036956647,0.711877107313116
CWC15,0.615110696007942,0.0866314774198884,0.853344492125705
MBD2,0.305807734908826,0.0866474772052841,0.651456236133426
SLC35E3,0.373561621355171,0.0867641437634615,0.704461378779754
CD36,0.696973286529105,0.0867825437395494,0.895234737256241
GPR180,0.557253568991345,0.086793224689387,0.824372240125921
MKS1,0.667910159198466,0.0868077881472858,0.880514106185442
AC005786.3,0.733757996843535,0.0868146047760683,0.908768067418455
MACC1,0.732082117079603,0.0868344931968265,0.908140528689563
KBTBD3,0.623059900094304,0.0868809227045793,0.857191216811123
LINC01409,0.584212182611318,0.0869117914711219,0.838787741105674
MIR4435-2HG,0.686200425265524,0.0869203165360521,0.890033591934815
ACSS2,0.536784706697098,0.0869908658383237,0.813514190981384
SYNPO2,0.520116211175689,0.0870392250673397,0.805015730687329
RAB10,0.248315579418048,0.0870611396354318,0.597422843941962
TMEM200C,0.553048330143083,0.0870749224556589,0.822650672021262
SMG6,0.273591163196202,0.0870749484629371,0.624266376555289
USP32,0.263126568965,0.087077374554865,0.613762487465431
BBX,0.390993617909833,0.087120984909098,0.71660155458426
POU6F1,0.392052708533359,0.0871661045898326,0.717423579104567
SLC7A14,0.223912022584904,0.0874746018953052,0.572112949847526
KCTD16,0.350676255137987,0.0874802515201988,0.689587369142231
DNTTIP1,0.571481272033114,0.0874919418198039,0.832034074394241
AL731563.3,0.925391719389916,0.0875274444936473,0.986700288911246
MANEA,0.684487262148779,0.0875304910454085,0.88846214590613
ZFAND2B,0.704030686430586,0.087542846280018,0.897662672508113
PCCA-DT,0.742099517547166,0.0876316808277013,0.912320241354933
LRIG1,0.405766499364116,0.0876648367350379,0.726867093338525
CMIP,0.269683515843999,0.0878412024282335,0.620144690149553
CTSS,0.72036523205978,0.0878668066224542,0.904395262109404
AC016717.2,0.669094637753467,0.0879087242648418,0.881269519467625
LRP12,0.377731806211939,0.0879182255224047,0.707091560121282
AC012178.1,0.669229719929496,0.0879652259321624,0.881291979218105
PARP1,0.476848894001451,0.0879804484240521,0.776995142491935
RCOR1,0.524695788963375,0.0879856873424873,0.808122913096039
LGR4,0.388775689306015,0.0879988382171163,0.715584166708535
MAT2A,0.503674842085501,0.0880078191578087,0.795254953920185
LEPROT,0.509733875527815,0.0880938615670953,0.798906340856686
AC004946.1,0.885900937716489,0.0881265419939316,0.970362288982109
DPYD,0.513221557697269,0.0882071300837105,0.800621918321859
PSMB3,0.752384978354065,0.0882107948022363,0.915504286258679
AP3D1,0.318085601842866,0.0882132796005601,0.663172563981138
PHF20L1,0.279062709731836,0.0882161200554175,0.628868486074528
LINC01004,0.470473648686824,0.0882474707919976,0.771942717927594
AC009902.3,1,0.0883198465722186,1
CACNB2,0.16952847630054,0.0883465180013738,0.50630742515571
AC091074.2,1,0.0884192749434213,NA
LINC00636,1,0.0884270645721599,1
POM121,0.413751865848993,0.0885315181836164,0.733313994325984
KCNA5,0.964256065029605,0.0885480883955235,1
LRRTM4,0.429388772917783,0.0885544047141029,0.74401213463319
ZNF625,0.52852182608312,0.0886332424016923,0.810240095160295
WDR62,1,0.0886491494147944,1
RASA3,0.523443126658631,0.0887694343764099,0.807428244909258
PSD2,0.59754413636633,0.0888043668536243,0.845046666068952
FER,0.196658593633404,0.0888148923703267,0.539619670962074
LINC01893,1,0.0888211643090343,1
ATP6V1C2,0.887490110055041,0.0888451918316099,0.97103434952636
MINAR1,0.677218176135042,0.0888607122107925,0.885791266473658
AHI1,0.353381885158103,0.0888835506347328,0.691729064916996
ATXN7L2,0.679025877343825,0.0889015549276805,0.886154611802892
SDE2,0.695440638793707,0.0889521109535236,0.894746705469663
PIBF1,0.206729078497907,0.0891103797750052,0.552515380076873
AC020704.1,0.725663892896084,0.0891459600706545,0.905653191382898
CPSF6,0.358834429713887,0.0891751756633343,0.695259656944079
AC005062.1,0.64776009302007,0.0891848403242982,0.870010814282327
NUP210,0.535357948129179,0.0892063751850395,0.813164248249442
OPCML-IT2,1,0.0892076111964873,1
DHFR,0.636948319592756,0.089215415755373,0.864664527486288
EFHC1,0.502110610810937,0.0892334430811603,0.794401733581975
C2orf88,0.619940010854413,0.0893330530184526,0.855542091754862
MAP1S,0.636055756370318,0.089387971817038,0.864097246666052
BAZ1B,0.275111951021484,0.0894668000597232,0.625437612607624
FKBP15,0.236323375651873,0.0896738900421264,0.585290537576697
FAM13A-AS1,0.535573972429239,0.0897051479873981,0.813164248249442
AC079630.1,0.811528789104007,0.0897178163336899,0.942292841455833
GPR137C,0.236515506352856,0.0897327971505041,0.585290537576697
AL139393.1,0.496833591851418,0.0897410874075621,0.790979996447707
ATN1,0.597042958377093,0.0897817067056492,0.844880080149568
IFNGR1,0.481695443688928,0.0898032032145234,0.779875608360678
NSD3,0.111055891320001,0.0898235641099148,0.424532142321075
SYT17,0.402930121972873,0.0898326155395633,0.725194033168515
KCNMB2,0.279670681973129,0.0899002934751281,0.629439825629134
BHLHE40,1,0.0899158411625345,1
DYRK1A,0.186058411845924,0.0899217161956585,0.525427140636657
ANKRD7,0.543445230734942,0.0900522920169925,0.816955008613798
TRIM16,0.472858634035889,0.0900601623154364,0.773897635322556
SNTG2,0.727261290014632,0.0900680606483656,0.906242817481293
TPPP3,1,0.0900795258560667,NA
SUGT1,0.487083677965177,0.0900880227035925,0.783440005898889
RIPPLY2,0.670627645673284,0.0901927917002382,0.881842780297723
SGTA,0.550926271390844,0.0902164627629456,0.821257403647376
FAM193A,0.361971742971723,0.0902477919474626,0.697407672166088
EIF2B1,0.634848518552269,0.0903489978205192,0.863687590077571
TPCN2,0.544483607363971,0.0903561912073197,0.817586390530899
AL353604.1,1,0.0904097872383867,NA
TG,0.845749482470949,0.0904216838687913,0.955907573204007
AC106791.1,0.399555989001756,0.0904833893488728,0.723373293985777
DENND5B,0.144362252523534,0.0904925824321928,0.471251791873288
AC011815.2,0.733758408487178,0.0905072943569168,0.908768067418455
PLGLB1,0.618444192192977,0.0905095596262979,0.85499270216331
ANKRD20A4,0.768533279255495,0.0905725080918384,0.923333511579756
ADGRA1,0.409248447643515,0.0905743511213749,0.729836533226963
ATG7,0.245342832041021,0.09060417502348,0.595440650827604
CCDC91,0.302280989434633,0.0906200347581857,0.649554148101181
ABLIM1,0.110981978229153,0.0906353367715336,0.424476004686519
Z98885.2,1,0.0906480595189838,NA
IGF2BP2,1,0.0906758326090052,NA
AC242426.2,0.516303235747124,0.090678822035032,0.802718589735015
HDAC8,0.33657702457313,0.0906847709336774,0.68029718441288
RHOQ,0.426162275236427,0.0907271302647207,0.741845996886642
AL139815.1,0.465631567263111,0.0907565180571743,0.768922174638064
IPP,0.552901387766373,0.0907573628618485,0.822567034456493
H6PD,0.617724658716047,0.0908681085154204,0.854599018740106
CACNB4,0.186022773523595,0.0908733595231453,0.525410729800012
MSANTD4,0.58570017358246,0.0908836227911732,0.838907813671117
KIAA1328,0.331855342951129,0.0910607023097162,0.675759726179072
SLC7A1,0.449754919100012,0.0910611384479534,0.757524297391562
TOPORS,0.558391170025311,0.0910879639662593,0.825075199767374
AL138831.1,0.852246023648737,0.0911574093037665,0.958150274049088
JSRP1,1,0.0912116712297446,1
RTF1,0.481563938224159,0.091316926310316,0.779875608360678
ZNF571-AS1,0.769523736641147,0.0914136662009942,0.923775364445569
GPBP1L1,0.281168064671635,0.0914882943353749,0.630841060354368
ARHGEF37,0.56344044873049,0.0914917207715636,0.82785395420478
DAB1,0.203383127461781,0.0915391505007693,0.548786937004562
AC022034.1,0.949506740869723,0.0915505376290223,0.996326272418117
TIAM2,0.111160067574161,0.0915772096082731,0.424796157193297
ZNF770,0.561509290718722,0.0916087553874202,0.827035241823542
PDE9A,0.617398774778211,0.09163262271165,0.854345130079334
ZNF141,0.417508074318429,0.091675204200081,0.735171934854722
SLC47A1,0.513699594767288,0.0917098344014586,0.800773556549959
SBK1,0.560276871039168,0.0917468620934868,0.826342811450951
PCNX2,0.137208230445453,0.091762029672392,0.459503091230032
ZNF233,0.625165144274915,0.0919818309990849,0.858562857619594
LTV1,0.546631042982422,0.0921107074636714,0.819039265233955
PSMD14,0.348166420498085,0.0921123958274222,0.687735703013667
TBCD,0.248343068266881,0.0921142005857104,0.597422843941962
SLC20A2,0.267382426862792,0.0921297369088172,0.617455853105546
GALNT16,0.530266082168419,0.0921313260867985,0.810981019845211
SILC1,0.250411970079955,0.0921738646939918,0.599827901799291
NGF,0.631810229218684,0.0922979050124698,0.861751610589187
IER5L,0.786751202603275,0.0924674724358358,0.93078066947909
PROX1-AS1,0.403956464676903,0.0924839781870932,0.725863682361343
ZNF419,0.645750036156885,0.0925561964751865,0.868996703612827
ARHGAP5,0.228758550121765,0.0925616667490947,0.577560309248267
AL807742.1,0.763246160158468,0.0925838091707636,0.921121813558407
TMEM256,0.759272889815013,0.0925956667912864,0.919122501031447
ACIN1,0.253218085559856,0.0925967958487603,0.602005910125986
EFNB2,0.431055484654641,0.0926320068261526,0.745178787232332
ZC3H18,0.416750929460916,0.0926611380144471,0.734634622306129
AC012146.1,0.890248364679434,0.0926633398450338,0.972107800650443
MED17,0.433329875293819,0.0926972861876766,0.747192260566009
PRRT3-AS1,1,0.0927318867676623,1
LRRN2,0.404860577782639,0.0927616370998745,0.726550931423295
NUDC,0.615723965656861,0.0927762635217324,0.853428006232096
SPOCK3,0.263682517970275,0.0928451998414804,0.614269716746746
PACS1,0.349610999643658,0.0929171917394198,0.688400615398094
TBCK,0.188545926294941,0.0929269119135929,0.528392327379798
LINC01990,0.795660739929909,0.0929296975232794,0.934822182402803
VIPAS39,0.57972157208322,0.0930170810543104,0.837148268405728
SH3PXD2A,0.362897263677653,0.0930530163729444,0.697554755464322
AC027373.1,1,0.0930808064307831,NA
ADAL,0.526223109000334,0.093182058568234,0.808808074078265
USF3,0.40783723139242,0.0931961957771105,0.728524713475918
RFT1,0.599587192590122,0.0931964422222726,0.845357367703028
BRMS1,0.803968426485415,0.0932050817119999,0.937751312993001
NCOA5,0.517314912222274,0.0932063230221614,0.803354362394956
ZNF439,0.570671217754683,0.0934322773018042,0.831742781753936
TTC31,0.669375722605685,0.0934792998052062,0.881346430308878
KATNBL1,0.246513565356441,0.0935384838976081,0.5965833737212
FBXL19,0.516321900589747,0.09359944122131,0.802718589735015
RADIL,0.561313995103725,0.0936013047247376,0.826925756434994
PTPRN2,0.179038480242161,0.0936266418330513,0.517871105366264
GLRX3,0.301161682006074,0.0936438562853334,0.648907850298558
HPS1,0.556730845711577,0.093674377236119,0.824372240125921
EAF1-AS1,0.826352266180175,0.0937182049914307,0.948391502261273
ATG10,0.460390257838601,0.0938331707290083,0.765897970513926
SLC36A4,0.356591492853316,0.0938810554984151,0.69399446710118
ARIH1,0.151297633277872,0.0940570605200326,0.480729137292892
FNTA,0.327639184082238,0.0940683937592712,0.672143543307455
PELI1,0.435263233312635,0.0941338228104504,0.748494905874378
ATF7IP,0.258921084353434,0.0941426291115715,0.608929625292603
PLCE1,0.38101219487604,0.0941558416016311,0.70940420378882
IMPA1,0.590300521430137,0.0941979000342041,0.840585501047986
A1BG,0.702108648082422,0.0942193085869108,0.897143950880055
AP002884.3,1,0.0942301594282812,1
AF131215.4,0.670172819778465,0.0942793166693865,0.881759941129263
TAS2R14,0.662261350515386,0.0944108073655404,0.87699238463762
SPOUT1,0.533205185713466,0.0944175551837945,0.812383457155536
RAB6B,0.475269217243875,0.0944291520366763,0.775797598879453
LINC02636,0.564684543298672,0.094585074648991,0.828165334218634
AC093334.1,0.930031766729278,0.0946470048049785,0.988742287494224
ZC3H13,0.30468537700966,0.0947290534407101,0.651061914592404
SLITRK1,0.544694282510004,0.0947628238024414,0.817586390530899
RSRC1,0.231614319619903,0.0947857362088614,0.580907299542646
AC005753.2,0.78517145071766,0.0947948814897177,0.929463745872687
AC005537.1,0.53910574205388,0.0948337200989101,0.815131849662136
TRIM52,0.476846665071269,0.0948651758808743,0.776995142491935
TIGD2,0.872780168402628,0.0949801010580125,0.966536564003261
TSG101,0.278180039365369,0.0949821990845632,0.628365777753417
PDZD4,0.530739057176297,0.0949853129249412,0.81110740844554
RBM45,0.533625926472427,0.0950520640394006,0.812383457155536
AC096992.2,1,0.0951077593405303,1
ATF2,0.323683597454873,0.0951252781705932,0.668287409631281
AC092376.2,0.699247230444894,0.0951594618880536,0.895855940135024
DMTF1,0.235750267747528,0.0951732917619475,0.585058408034625
Z93930.2,0.598684319633995,0.0952838644614622,0.845146708022312
ZNF516,0.422184701627877,0.095408325137968,0.738782191233152
NCAPH2,0.617116428307448,0.0954667331777865,0.854217058189988
ACTN4,0.345377552945364,0.0955675869129783,0.685462692721353
PPM1L,0.333912975322428,0.0955755375826902,0.677829378268385
DLG2,0.17980091231589,0.095604595868598,0.518992436174918
ROCK2,0.174790963856492,0.0956320579939632,0.512237214747976
KCNB1,0.196537297524411,0.0957552002135201,0.539533541831652
PAN2,0.48423008247408,0.0958255095484385,0.781802279400177
FIBCD1,0.854457755951725,0.0958273328625555,0.959326659207914
SAAL1,0.511137246110706,0.0958815112701641,0.799270723680279
NRG2,0.235562237802222,0.095921272965689,0.584860980161826
LINC02542,0.808296207120378,0.0959364372183749,0.940765232530913
COL9A3,1,0.0959873484534006,NA
MAPT-AS1,0.563536841508087,0.0959950633096761,0.827861433371889
KDM5C,0.399792236139688,0.0960224802837421,0.723607506744182
SPOPL,0.344576194514972,0.0960387941499289,0.685156309902037
CTNNA1,0.572885219737652,0.0960423888758883,0.832753541456355
SORBS1,0.125913433451951,0.0960833140257184,0.443316345992931
AC005052.2,0.801674736088084,0.0961497487037467,0.937333421041417
TPT1-AS1,0.252916570941198,0.0961570947225243,0.60188460365557
KCNB2,0.483147042880868,0.0962356383594879,0.781149188413496
CRNKL1,0.585041827263926,0.0962685651585533,0.838907813671117
FAM118A,0.668805208054098,0.0962839775926486,0.881119660490152
LRRC34,0.544625238245767,0.0963392032763869,0.817586390530899
DLC1,0.26327969895299,0.0963680039137255,0.613807876230339
STK40,0.544475107753521,0.0966686237305616,0.817586390530899
NR1I2,1,0.0966980798792986,1
AKAP17A,0.678886695079803,0.0967359498506097,0.886154611802892
AL139260.1,0.421823668796938,0.0967666563702556,0.738439824057016
TPCN1,0.45274776651061,0.0967955831582956,0.75998303407837
TLE6,0.802014701122728,0.0968170728674988,0.937333421041417
MTMR7,0.0918868904185626,0.0969207054490878,0.39168361892145
SNX32,0.464375310426722,0.0969358872002285,0.76804306050641
GAK,0.413250818468114,0.0969388409440948,0.733283461709603
UNC13B,0.503467396067183,0.0969564272515806,0.795254953920185
ZNF426,0.595301005158244,0.0969867296155423,0.843999728445435
TLNRD1,0.523213061599529,0.09701146045178,0.80721610660522
UBR4,0.189913891896874,0.0970546701120889,0.530162784279644
MVB12B,0.382426441536914,0.0970631424872765,0.710601175621586
ERLIN1,0.553914462932129,0.0971051378866573,0.822957334673252
AC021594.2,0.510952764397871,0.0971107117431919,0.799268528557042
EXOC8,0.684772969195752,0.0971160888773921,0.888694331345958
DPP3,0.702411947711073,0.0972077103890455,0.897188996249439
TIMM23B,0.696581553909597,0.0972253480622982,0.895004428446805
AC087473.1,1,0.097272528947861,1
AL158071.5,0.797250337332841,0.0973687841780463,0.935529775974654
POMC,1,0.0974129305173664,1
BANP,0.594762027190043,0.0975283220806734,0.843706604998563
AKAP6,0.0408298780012737,0.0975549301108482,0.276752838328725
AL731533.2,1,0.0975896627740857,1
OCRL,0.437592067334436,0.0976029317683844,0.750008035132443
RHOU,0.707265524018958,0.0976373364525382,0.898328011070502
HDAC4,0.377042921114764,0.0976401841001927,0.706631658216646
ZNF621,0.596396530723571,0.097722272670513,0.844496361697063
ZFP69B,0.597924640137791,0.0977261569027855,0.845046666068952
LOXHD1,0.706708180082848,0.0977391049418708,0.898328011070502
NEK1,0.236573549175048,0.0977600368626121,0.585295832346259
INTS4,0.350618253655575,0.0977773855018603,0.689587369142231
SRP14-AS1,0.798401796002078,0.0977857737653962,0.936148725636668
PPARGC1A,0.470293223893139,0.0978555841238275,0.771803911554073
MED12L,0.190826516816975,0.0978978150627816,0.531968067862496
URB2,0.618078452989072,0.0979624888542398,0.854825719379447
FDFT1,0.586065854165508,0.0980159385603205,0.838907813671117
AL133244.2,1,0.0980465731335172,NA
BRCC3,0.381044195447308,0.0980883405169405,0.70940420378882
MAF 1.00,0.750050741332547,0.0981962217120059,0.914309914897844
ATP6V1C1,0.322932975032751,0.0982148853347737,0.667571624597105
ARHGAP5-AS1,1,0.0983039038801447,1
SNIP1,0.53521046878887,0.0983579556457463,0.813164248249442
ZCCHC3,0.645541038454644,0.0983943173360471,0.868975274061534
SMARCA5,0.337674096400873,0.0984008373137386,0.680938862645321
RFC1,0.383774662491426,0.0984178033724827,0.711764216424554
CLVS2,0.363291885444954,0.0985131913943959,0.697602798923553
KMT2C,0.0940593168149891,0.0985601710511515,0.395973617460393
MOB2,0.588812879356569,0.0987007287754049,0.839502515803937
TAF8,0.501717968250322,0.098741594257464,0.794069537124685
DNAH6,0.429663037186044,0.0988017321573749,0.74415246832791
AC004921.2,0.786063184252867,0.0988045939219203,0.930162712377045
GOLGA7B,0.557549097137878,0.0988196470098895,0.824372240125921
NOP58,0.272559233214061,0.0988223457131078,0.623249293862213
RRP9,0.783082501131493,0.0988292466711544,0.929262030707948
AC010168.2,0.725511645283922,0.0989575077535533,0.905653191382898
KNTC1,0.687212849076986,0.0989938372336069,0.890384521189851
AL031432.4,0.754950961095043,0.098995028553025,0.916973563121985
ADCY9,0.373727308704861,0.0990048992158435,0.704505792293518
AC006141.1,0.726982896309616,0.0990497524546251,0.906242817481293
POLA1,0.338839837066796,0.0992862134710947,0.681046409783033
NRXN3,0.0845054507316299,0.0994024771702903,0.376318019242462
TDP1,0.44894307391038,0.0994713651717368,0.757126197621412
NAA60,0.441875875507538,0.099492503617102,0.753251717333795
UBAP2L,0.418703780842233,0.0994939103071507,0.735945642004078
DEPDC5,0.430086795435237,0.0996998996733216,0.744316356922189
DNM3,0.174113036735724,0.0997023604223366,0.51152864796354
AC090945.1,0.386725367837068,0.0997422194874935,0.713318010903865
ESAM,1,0.0997775939405609,NA
SMARCD3,0.396727503552733,0.0998675013956246,0.721284695247772
DOCK9-DT,1,0.0998808233316157,1
MED28,0.433703559715765,0.099971572835396,0.747414609679844
NPIPA1,0.547624958512348,0.099971757381383,0.819420167895268
PPP2R1A,0.517684610869244,0.0999984710510211,0.803659275358583
AL138762.1,1,0.10000972453482,1
PAPOLG,0.324354457177536,0.100042797118735,0.668803205902851
POT1-AS1,0.364662310401425,0.100060345886881,0.698659908998722
AC009139.1,0.784505933305909,0.100176885310175,0.929426899240756
C16orf86,1,0.100255363133808,1
STRC,0.60060336989913,0.100285300233349,0.846143184554815
DPH6,0.397688203205671,0.100304879229684,0.721677150066059
LANCL1,0.337226607939318,0.100354833102737,0.680774669097755
LINC00501,1,0.10036943120836,1
RETREG1,0.124961981055677,0.100455776750884,0.441650943003497
KLF9,0.660571731940169,0.100493702071159,0.876623388627367
LRRC3B,0.369261066549493,0.100680796329633,0.701245462140351
AC005670.3,0.262937520922407,0.100710694672611,0.613690840961899
PPIP5K2,0.259806353098556,0.100720830829984,0.609419384343102
PXK,0.24176078301455,0.100871150699895,0.591602470655287
NCOA1,0.12106031170235,0.100901372090139,0.437042294190108
TRMT44,0.561796381720372,0.100902175501699,0.827322720663546
AP003400.1,0.689300967700205,0.100962663632922,0.891421975541038
GAR1,0.698920815797877,0.100983668207456,0.895855940135024
PCDHB15,0.746586950143242,0.101088629724113,0.913954254327091
DGKH,0.27605337891012,0.101160194177377,0.62647031142303
ZC3H15,0.448389172090471,0.101175636675264,0.756759188632676
AC008571.2,0.547992672685645,0.101206444962819,0.819577137070206
CADM1,0.331441093724409,0.101227475089701,0.675450985999607
AC000113.1,1,0.101363855706152,NA
PFN1,0.719446117462181,0.101397621348512,0.904115079993351
TSEN2,0.336476596055837,0.101425015802743,0.68029718441288
ZNF398,0.327690044970812,0.101433474623433,0.672143543307455
KMT2A,0.097480934524005,0.101477944534536,0.401774098955051
TNPO2,0.300549767827539,0.101495890654711,0.648310264821373
HSD17B7,0.542129335406138,0.101567461811732,0.816376806794205
RYK,0.176076207976636,0.101609904067242,0.513843406095537
RAI2,0.579006623806843,0.101650185524496,0.83645131185962
MBD3,0.465995602843749,0.101824427536986,0.768922174638064
PAK3,0.192360625009076,0.101834651718007,0.533929745920198
MCM7,0.634710030862043,0.101918426736619,0.863687590077571
NRXN2,0.192226264810811,0.101955381764732,0.533803708991058
SPATA2,0.626803239591623,0.102001703128097,0.85937020462304
ERAS,0.825231752989256,0.102042306477749,0.948145431847057
MAP3K20,0.680986394740343,0.10204783308301,0.886901184912997
FYN,0.0751948941015106,0.102088419323984,0.358795038035912
CLCC1,0.400499193101232,0.102233416024823,0.724132466948024
AGFG1,0.207644191858616,0.102293250744636,0.553503264941702
ABCD4,0.526845471645694,0.102441915092279,0.809368050368472
AC132803.1,0.615740508412414,0.102501385847203,0.853428006232096
AC093840.2,0.738157086869551,0.102505488006657,0.910582570570956
KANK1,0.413291238529775,0.102646784157221,0.733283461709603
KIAA0895,0.385380509143384,0.102706243761205,0.712500534794866
AC098829.1,0.599760706732435,0.102861040292137,0.845469579774805
CERT1,0.103601723473625,0.10298500024843,0.412094968558477
MPZL1,0.375207277682026,0.103000134947853,0.705497409744066
MYLK3,0.782593860827114,0.103005094920006,0.929110872887796
GRK2,0.469831312310571,0.103037625739559,0.771397456956425
AC137894.3,0.638812815322014,0.103135397488065,0.865548815702733
AC007938.3,0.539450200035626,0.103180226786678,0.815224002924029
NPEPL1,0.61029311694787,0.103195838595142,0.850527732768274
RIOK3,0.287683390536539,0.103202075954307,0.635010518729345
FBN1,0.28268880479634,0.10320943815948,0.631661467452734
FTO,0.0866353789042518,0.103261427558195,0.381064433523881
ELAVL1,0.256680960991549,0.103297625173255,0.605401197527951
PYY,0.764578907173307,0.103318389196492,0.921377557555055
DHX34,0.548717153958307,0.103345403092516,0.819941744761418
TRHDE,0.546495606014034,0.1033595507647,0.819039265233955
MYH7B,0.755888880129473,0.10346530336628,0.917555627332675
ZNF800,0.304508965230544,0.103489554019129,0.651000463252048
CRIPAK,0.717161618401079,0.103565985757535,0.903187171463772
AC079089.1,0.591468756482561,0.103597869950131,0.840878701094955
AC131025.3,0.919357444117436,0.103611393879431,0.984662506183962
MFSD14B,0.336763966527904,0.103633688161871,0.680444634051835
SLC8A3,0.39507250330829,0.103641535986619,0.719210318838989
ATL3,0.391111607580487,0.103645313482238,0.71660155458426
MALINC1,0.725748319727701,0.103651034467957,0.905653191382898
TSPOAP1,0.368997415754352,0.103748718878799,0.701245462140351
ARHGEF12,0.12009181324954,0.103767637820723,0.435830518759017
ADGRL2,0.352165358408848,0.103910658666033,0.691065232267203
TRPM4,0.702088105159048,0.103925085662479,0.897143950880055
RCHY1,0.472371037960326,0.103935019230437,0.773451186575694
RPAP3,0.389604466235826,0.103937583250408,0.716157770639533
C4orf19,0.809739699531656,0.104029719877923,0.94124609623259
PGD,0.514846942331388,0.104095414207918,0.801590374711751
MBNL2,0.330892456777748,0.104101570146566,0.675037554336485
DNAJC14,0.740245830258388,0.104186265669423,0.911759045951361
MEGF10,0.681570650482199,0.104249652754899,0.886942130533894
JAZF1-AS1,0.591216469565325,0.104261350866845,0.840802667269546
FAM199X,0.464453622128968,0.104271651882941,0.768102017195279
ITPR2,0.547075035820933,0.104376125406852,0.819065008592924
MTR,0.199778077470545,0.104444326012006,0.543696008978243
DNAJC21,0.446657136034106,0.104527033202273,0.756057620052408
RERG,0.399122863785616,0.104560568942099,0.722912342039862
ZFYVE9,0.146012736090704,0.104582040820897,0.473743565750337
AC138150.1,0.644607723689004,0.104672591465758,0.868448015037896
CACNG4,0.349209689075667,0.104710944332573,0.688324989654031
ZNF630,0.486249785013692,0.104947389392462,0.782940070694553
DCAF10,0.174601363872606,0.105002630401795,0.512112797946974
CLCN6,0.359942920632707,0.10501378904145,0.696222895360908
WDR59,0.249794962293455,0.105039244197982,0.59901031380815
AL008633.1,0.427011974930261,0.105061701068019,0.742554779705962
SRSF11,0.344827056167112,0.105199913558768,0.685325397255886
ZC2HC1A,0.264238296150732,0.105318087156089,0.614463305103895
TMSB15B-AS1,0.507051910373749,0.105336936524846,0.797616898190096
AL359764.3,0.645067926906882,0.105351617560353,0.868663167634423
HNRNPF,0.50934068660082,0.105432059800091,0.798806603196782
NBPF1,0.560549736321412,0.105494882235894,0.826395001614522
